Y,LNTT,DTL,Size,ATR,ROA,G_ASSET,Price,TL,DLTT,EBITDA,Inven,Cash,che
0.00,-61895.00,13.60,9.22,0.42,-0.15,-74974.00,2.90,371744.00,147400.00,0.75,288846.00,9013.00,0.00
0.00,600374.00,4.34,14.73,0.29,0.08,1018817.00,15.61,5818676.00,3437220.00,1.35,519154.00,1567118.00,1000.00
0.00,21762.00,2.90,10.32,1.47,0.06,36450.00,7.86,155557.00,11655.00,0.95,61978.00,55032.00,5888.00
0.00,14273.00,7.27,10.67,0.58,0.02,-164114.00,4.75,376108.00,156798.00,0.34,140247.00,33608.00,0.00
0.00,9050.00,6.06,10.64,0.92,0.02,7961.00,6.38,243005.00,2256.00,0.00,126105.00,17689.00,0.00
0.00,464287.00,1.70,12.45,1.57,0.08,310802.00,33.70,2153670.00,14428.00,0.55,269594.00,469023.00,629080.00
0.00,16490.00,11.35,14.40,0.16,0.01,750017.00,7.59,1993591.00,1248777.00,0.44,117625.00,179071.00,6000.00
0.00,37365.00,6.26,12.56,0.17,0.01,-39846.00,3.37,1645124.00,181326.00,0.90,847132.00,86014.00,16604.00
0.00,1693.00,5.13,7.10,1.45,0.01,-24059.00,3.03,66069.00,3366.00,0.40,11602.00,12424.00,0.00
0.00,1858.00,1.95,5.48,0.60,0.01,-10206.00,8.62,79737.00,980.00,0.00,6504.00,20565.00,88000.00
0.00,71099.00,3.71,11.02,0.27,0.05,1667.00,7.65,723914.00,526348.00,0.26,343862.00,266378.00,5000.00
0.00,-10111.00,2.91,8.60,0.53,-0.15,-45235.00,2.27,39814.00,0.00,0.78,51305.00,725.00,0.00
0.00,5306.00,3.26,9.15,1.23,0.02,-78121.00,4.59,132196.00,6376.00,1.01,107027.00,6579.00,0.00
0.00,64454.00,2.12,12.25,0.14,0.01,399480.00,7.06,2591077.00,1522288.00,1.48,1987505.00,473093.00,19635.00
0.00,4000.00,5.70,7.49,1.32,0.01,-7786.00,5.89,151101.00,0.00,0.39,93574.00,11334.00,0.00
0.00,-12756.00,9.58,10.36,0.20,-0.05,8511.00,5.80,216239.00,116923.00,0.00,98936.00,4559.00,122.00
0.00,11838.00,0.96,11.41,0.66,0.04,8147.00,4.83,97591.00,101.00,1.47,0.00,10465.00,119.00
0.00,604.00,2.47,9.38,0.12,0.00,4707.00,5.62,125618.00,40511.00,0.64,2759.00,3805.00,0.00
0.00,266369.00,2.03,9.21,0.23,0.12,892238.00,4.58,1088225.00,195020.00,1.14,499214.00,776339.00,0.00
0.00,20020.00,1.07,9.82,0.02,0.02,-202185.00,16.79,291112.00,100789.00,1.02,150455.00,37054.00,414705.00
0.00,454024.00,0.76,11.85,0.38,0.07,3302691.00,10.90,1487847.00,893523.00,1.65,43286.00,563859.00,0.00
0.00,1960.00,-3.01,8.77,0.97,0.01,18297.00,21.70,327519.00,0.00,0.85,18442.00,37956.00,0.00
0.00,35618.00,0.10,12.82,0.16,0.04,221301.00,8.89,29460.00,10800.00,1.70,8.00,11699.00,0.00
0.00,5691.00,2.40,7.90,0.67,0.02,15317.00,4.36,137624.00,649.00,1.35,1718.00,2923.00,22716.00
0.00,89130.00,9.65,12.81,0.61,0.01,1076696.00,3.44,4806305.00,316814.00,1.65,561238.00,350925.00,982322.00
0.00,30367.00,2.02,10.67,0.32,0.02,-64215.00,6.24,597923.00,164084.00,0.08,871736.00,30646.00,2731.00
0.00,212450.00,2.36,11.75,0.68,0.08,-34035.00,12.70,1242449.00,5784.00,1.31,889048.00,348073.00,92980.00
0.00,110020.00,1.24,7.76,0.67,0.12,118745.00,5.21,271465.00,19566.00,1.31,336395.00,120580.00,0.00
0.00,37987.00,2.58,8.72,0.08,0.01,893056.00,6.59,2270025.00,886020.00,1.65,751808.00,26200.00,136.00
0.00,38458.00,4.91,13.93,0.15,0.03,227681.00,5.32,867139.00,821705.00,0.66,704.00,8717.00,18000.00
0.00,9966.00,6.36,9.24,0.98,0.01,-202622.00,5.20,564708.00,0.00,0.50,239052.00,49237.00,4500.00
0.00,16206.00,5.52,9.22,0.55,0.02,-17865.00,3.48,479686.00,0.00,0.64,365871.00,53149.00,0.00
0.00,669.00,5.18,10.17,0.09,0.00,-50720.00,0.00,616769.00,73408.00,0.00,444753.00,6720.00,0.00
0.00,334092.00,7.36,13.44,0.44,0.04,1442914.00,8.45,4885559.00,3791058.00,1.81,59536.00,360061.00,76362.00
0.00,15893.00,1.17,10.30,0.34,0.03,-116194.00,5.77,152357.00,0.00,1.81,216639.00,29089.00,46520.00
0.00,5148.00,18.02,12.55,0.26,0.01,49264.00,0.00,566029.00,508255.00,0.00,48343.00,20279.00,116949.00
0.00,-34214.00,0.05,,0.12,-0.12,-42994.00,2.69,7450.00,184.00,0.83,0.00,4046.00,14300.00
0.00,55334.00,7.76,11.07,0.16,0.11,102596.00,10.37,351502.00,319169.00,0.17,63902.00,3247.00,174513.00
0.00,278458.00,2.39,13.33,0.15,0.03,1922643.00,7.89,3664244.00,1289411.00,1.50,3944541.00,113802.00,1300.00
0.00,151035.00,1.00,11.30,0.03,0.01,1208510.00,8.00,3981297.00,1391030.00,1.45,3663925.00,48659.00,0.00
0.00,7544.00,0.91,10.95,0.21,0.00,-151184.00,5.64,679412.00,398782.00,1.21,1599110.00,9228.00,0.00
0.00,846.00,1.44,7.38,0.00,0.00,43259.00,14.09,178298.00,108086.00,0.00,315061.00,22912.00,0.00
0.00,104886.00,2.11,8.38,0.20,0.01,1379358.00,6.68,1584344.00,1102127.00,0.75,2074964.00,434689.00,0.00
0.00,88885.00,0.64,9.66,0.42,0.16,30201.00,15.74,105534.00,10749.00,0.00,113627.00,80683.00,78705.00
0.00,635.00,1.85,9.27,1.05,0.01,6535.00,4.40,27357.00,0.00,1.15,28632.00,1682.00,0.00
0.00,34700.00,8.31,12.08,0.97,0.03,36053.00,9.40,778208.00,397111.00,0.74,348921.00,71633.00,0.00
0.00,1897.00,9.77,11.04,0.08,0.00,14817.00,0.00,318472.00,4842.00,0.00,62210.00,32825.00,180.00
0.00,24231.00,18.68,10.12,0.41,0.04,36916.00,3.14,476213.00,193066.00,-0.83,435548.00,19046.00,0.00
0.00,24442.00,12.55,11.51,0.91,0.02,127347.00,4.30,1229779.00,42928.00,0.96,345924.00,77125.00,0.00
0.00,2604.00,5.56,9.15,0.93,0.01,-8347.00,3.61,126978.00,4528.00,0.84,44905.00,11703.00,515.00
0.00,561.00,7.09,10.11,0.66,0.00,8614.00,6.30,266011.00,1749.00,0.85,129832.00,19923.00,0.00
0.00,1003.00,8.85,9.86,0.61,0.00,-11973.00,4.69,259276.00,0.00,0.00,206302.00,8724.00,0.00
0.00,20837.00,8.11,11.68,1.24,0.02,46939.00,8.36,535796.00,31470.00,0.75,211664.00,81282.00,0.00
0.00,599.00,5.79,11.39,0.68,0.00,44782.00,3.46,262247.00,29348.00,-0.51,51555.00,2390.00,0.00
0.00,2082.00,2.82,9.93,0.93,0.03,1164.00,6.11,32772.00,3151.00,0.01,6223.00,4182.00,0.00
1.00,-11559.00,1.82,12.10,0.69,-0.02,-89146.00,5.14,862639.00,47508.00,1.75,405001.00,30549.00,0.00
0.00,-37701.00,3.00,10.54,0.51,-0.24,-45728.00,4.90,94008.00,2334.00,1.45,14243.00,2628.00,0.00
0.00,241408.00,5.15,11.02,0.15,0.16,1234786.00,21.68,1116795.00,954760.00,0.18,62014.00,44212.00,0.00
0.00,36619.00,2.33,10.68,0.26,0.05,-28430.00,3.48,381974.00,156126.00,1.41,123634.00,5605.00,3657.00
0.00,35478.00,1.25,11.44,1.36,0.12,13425.00,11.95,77500.00,70.00,0.74,41868.00,36580.00,4547.00
0.00,47002.00,2.62,11.60,0.21,0.02,-172935.00,6.79,836691.00,389510.00,0.11,272148.00,118805.00,1678.00
0.00,25570.00,14.39,12.44,0.96,0.01,196206.00,4.00,1225833.00,64087.00,1.15,403613.00,13268.00,2725.00
0.00,-37392.00,591.68,12.53,0.28,-0.05,9317.00,3.00,768586.00,233234.00,0.00,279078.00,5706.00,0.00
0.00,539.00,4.81,10.67,0.67,0.00,-12682.00,4.30,140802.00,0.00,0.40,60581.00,530.00,0.00
0.00,62773.00,11.49,11.98,0.96,0.03,140604.00,15.96,1221544.00,76703.00,0.62,708992.00,175945.00,8000.00
0.00,460.00,10.40,11.61,0.61,0.00,17097.00,3.59,378456.00,53409.00,0.85,126951.00,14747.00,0.00
0.00,5872.00,4.88,9.79,0.21,0.02,-7797.00,7.10,229673.00,0.00,0.00,37128.00,3439.00,7057.00
0.00,2471.00,3.08,11.82,0.76,0.00,68644.00,5.20,278875.00,50119.00,1.68,82437.00,4450.00,0.00
0.00,319.00,6.44,9.14,0.32,0.00,-35778.00,4.10,167139.00,5804.00,0.34,87651.00,4112.00,0.00
0.00,6168.00,10.76,10.43,0.24,0.00,82674.00,4.25,870782.00,213093.00,0.00,179503.00,24665.00,4420.00
0.00,49920.00,1.97,12.43,0.07,0.01,54671.00,14.42,1551746.00,841962.00,1.24,2416420.00,9804.00,27000.00
0.00,190.00,7.33,14.44,0.00,0.00,531688.00,4.62,1598143.00,1289750.00,-0.24,0.00,16878.00,0.00
0.00,69299.00,2.17,11.94,0.49,0.11,-37740.00,4.48,248666.00,93339.00,1.33,181303.00,9829.00,6313.00
0.00,6438.00,5.08,9.94,0.54,0.03,2636.00,4.22,130238.00,2915.00,0.25,21720.00,3847.00,0.00
0.00,6886.00,0.51,10.81,0.47,0.05,3408.00,2.47,24802.00,0.00,0.49,5703.00,2511.00,0.00
0.00,139294.00,2.00,10.91,0.22,0.03,605705.00,8.76,1938208.00,462561.00,0.25,2610300.00,373997.00,16000.00
0.00,17254.00,8.95,9.74,0.03,0.01,249525.00,0.00,961760.00,851886.00,0.00,138.00,17848.00,241980.00
0.00,48097.00,1.19,10.70,0.17,0.03,43663.00,8.48,505273.00,212913.00,1.34,956789.00,87685.00,812.00
0.00,53542.00,6.24,6.64,0.07,0.01,395020.00,4.98,4584692.00,3457915.00,0.37,5413250.00,7946.00,0.00
0.00,12286.00,4.49,10.27,0.66,0.04,39254.00,4.42,198221.00,0.00,-0.50,58951.00,21017.00,1588.00
1.00,-15008.00,1.12,12.23,0.02,-0.02,-24905.00,3.20,216915.00,0.00,0.00,85721.00,578.00,38283.00
0.00,7869.00,6.27,10.31,0.77,0.01,18230.00,2.30,509667.00,1667.00,0.92,312605.00,21483.00,150.00
0.00,341.00,3.30,9.53,0.09,0.00,47597.00,6.20,526565.00,42489.00,0.00,214684.00,84752.00,0.00
0.00,23130.00,3.25,9.60,0.40,0.03,107830.00,11.64,548291.00,185378.00,0.00,15912.00,3784.00,0.00
0.00,31408.00,34.52,9.52,0.35,0.01,1468215.00,5.16,3232950.00,0.00,0.41,2878469.00,66012.00,0.00
1.00,-221694.00,-7.47,12.29,-0.01,-0.26,-25577.00,1.80,1104376.00,81970.00,0.00,296769.00,1239.00,0.00
0.00,3328.00,1.28,8.57,0.36,0.01,-6809.00,4.94,126762.00,2604.00,0.56,39751.00,47762.00,200.00
0.00,3117.00,2.13,9.50,0.36,0.02,-2311.00,12.44,62298.00,87.00,-1.44,18608.00,18140.00,0.00
0.00,2147.00,1.92,11.59,0.08,0.00,-90841.00,3.10,965951.00,229449.00,0.82,542773.00,27543.00,0.00
0.00,-26413.00,0.29,2.20,0.00,-0.10,-27807.00,2.90,31780.00,0.00,2.19,13487.00,24849.00,322.00
0.00,-77695.00,94.36,11.79,0.00,-0.06,-283225.00,1.60,1183501.00,75872.00,0.00,202681.00,5445.00,243645.00
0.00,4046.00,3.04,10.19,0.01,0.00,-30983.00,3.40,513441.00,109188.00,2.19,271078.00,1927.00,13440.00
0.00,7056.00,12.35,11.04,0.27,0.00,2603.00,2.70,1165578.00,237149.00,0.00,442711.00,44286.00,11329.00
0.00,47233.00,22.05,14.80,0.59,0.00,-1436430.00,4.80,12271812.00,1647538.00,0.00,4616960.00,1765815.00,124084.00
0.00,180.00,8.94,9.47,1.26,0.00,-283084.00,4.20,193890.00,47340.00,0.00,154905.00,3514.00,0.00
0.00,32832.00,6.76,10.88,0.61,0.02,420119.00,6.69,1150805.00,198150.00,1.32,330143.00,350237.00,0.00
0.00,-24986.00,0.84,6.15,0.01,-0.02,-17241.00,4.00,344484.00,0.00,0.00,407121.00,588.00,48444.00
0.00,158991.00,3.00,13.52,1.01,0.07,113896.00,16.11,994094.00,300579.00,1.77,153094.00,384647.00,50.00
0.00,-159666.00,26.83,11.18,0.63,-0.54,-353957.00,4.00,273337.00,369.00,1.62,56236.00,30541.00,0.00
0.00,-231.00,1.41,7.36,0.03,-0.01,860.00,2.11,15991.00,202.00,0.00,5037.00,912.00,0.00
0.00,27103.00,1.50,12.64,0.08,0.00,524535.00,8.75,2951448.00,1806389.00,1.16,4120109.00,106400.00,0.00
0.00,10567.00,1.28,8.92,1.69,0.11,-29134.00,13.56,27660.00,0.00,-0.09,8657.00,12047.00,0.00
0.00,27471.00,1.29,9.64,0.68,0.07,-21879.00,13.49,114597.00,43954.00,0.60,124505.00,64083.00,813.00
0.00,1262427.00,0.65,13.18,0.31,0.14,1448736.00,18.17,2064936.00,535024.00,1.25,598432.00,1036656.00,249590.00
0.00,-15202.00,12.51,9.62,0.42,-0.04,-37718.00,4.90,316264.00,73443.00,0.00,66163.00,2619.00,5839.00
0.00,40643.00,2.73,9.53,0.95,0.06,9937.00,21.61,254875.00,1010.00,0.34,55369.00,90349.00,1228.00
0.00,27614.00,0.71,10.66,0.53,0.10,13886.00,8.93,55598.00,0.00,1.43,22800.00,15007.00,22244.00
0.00,43853.00,11.13,11.54,0.64,0.02,90794.00,14.38,1856646.00,410494.00,0.41,1011910.00,323338.00,0.00
0.00,56409.00,2.67,8.94,0.13,0.01,-182628.00,6.49,3087476.00,1533424.00,1.64,2679161.00,38367.00,40679.00
0.00,10679.00,6.02,10.86,0.75,0.01,90019.00,6.19,641355.00,122174.00,0.96,383868.00,51448.00,16521.00
0.00,26353.00,9.75,12.12,0.99,0.03,113880.00,7.38,659567.00,84944.00,0.91,377573.00,28014.00,3529.00
0.00,71636.00,5.72,13.25,1.02,0.03,-136669.00,7.14,1449527.00,253505.00,1.09,699984.00,11980.00,0.00
0.00,91548.00,3.06,12.29,1.00,0.05,-39191.00,11.29,785480.00,56648.00,1.13,463167.00,72867.00,0.00
0.00,9617.00,6.23,13.40,0.38,0.01,27044.00,11.40,1496836.00,442842.00,0.00,449940.00,35551.00,0.00
0.00,94649.00,3.93,13.78,0.56,0.04,-98467.00,8.88,1459480.00,394555.00,1.49,463059.00,104041.00,57.00
0.00,-573.00,2.10,12.28,0.19,0.00,25288.00,3.90,172015.00,81150.00,0.00,17553.00,5725.00,23253.00
0.00,278.00,85.96,10.20,0.08,0.00,-27816.00,0.80,199120.00,2952.00,0.00,91300.00,3886.00,0.00
0.00,97553.00,4.68,13.41,0.42,0.02,658259.00,10.37,2086435.00,463412.00,1.09,598181.00,184660.00,125100.00
0.00,4217.00,3.88,11.36,0.13,0.00,184338.00,14.00,649185.00,4741.00,0.45,330322.00,54055.00,39150.00
0.00,15801.00,3.31,8.68,0.05,0.02,13001.00,2.37,376444.00,30000.00,-0.29,501363.00,5450.00,0.00
0.00,870.00,6.87,12.07,0.13,0.00,-20124.00,1.85,524944.00,322670.00,1.03,423601.00,9486.00,0.00
0.00,211.00,3.19,9.06,0.03,0.00,44208.00,4.70,161930.00,37715.00,0.62,118927.00,491.00,0.00
0.00,57589.00,4.51,11.92,1.46,0.05,26233.00,7.82,628185.00,65194.00,0.47,173778.00,110418.00,17566.00
1.00,-2362.00,4.88,6.36,0.19,-0.03,-83586.00,1.60,47391.00,181.00,0.00,9256.00,48.00,0.00
0.00,191634.00,4.17,11.68,0.23,0.02,-187409.00,20.13,3653906.00,332479.00,0.94,4364150.00,143378.00,0.00
0.00,72907.00,2.80,11.13,0.90,0.07,197670.00,5.89,540217.00,12598.00,0.34,188947.00,214212.00,15489.00
0.00,50411.00,3.36,12.13,0.15,0.04,91171.00,11.46,773920.00,710897.00,0.83,81607.00,203577.00,152000.00
0.00,30453.00,18.40,11.35,2.20,0.03,186184.00,0.00,636833.00,42394.00,0.00,64401.00,87442.00,0.00
0.00,149944.00,8.61,12.74,0.28,0.02,1854494.00,4.76,5042702.00,522874.00,1.14,4288619.00,32262.00,2732.00
0.00,52299.00,1.32,12.54,0.23,0.02,179516.00,6.75,924771.00,392395.00,1.11,674551.00,94409.00,22159.00
0.00,36336.00,0.94,10.11,0.27,0.06,232223.00,4.62,141665.00,88962.00,1.19,49120.00,137152.00,44741.00
0.00,45710.00,0.86,10.77,0.29,0.08,-19145.00,0.00,162639.00,49597.00,0.00,193595.00,21697.00,0.00
0.00,79387.00,1.49,10.98,0.32,0.06,57609.00,13.56,436811.00,249411.00,0.63,167297.00,166184.00,94170.00
0.00,4266.00,2.96,11.05,0.82,0.01,-30880.00,9.38,189913.00,7175.00,0.50,73514.00,14874.00,350.00
0.00,52264.00,7.77,12.86,0.67,0.04,-332440.00,0.00,916991.00,405803.00,0.00,186146.00,158371.00,9800.00
0.00,3643.00,1.43,10.58,0.37,0.02,-159.00,4.52,75591.00,1182.00,1.25,21186.00,6776.00,0.00
0.00,5009.00,6.89,12.89,0.17,0.00,-149539.00,5.30,1258182.00,415923.00,1.57,718111.00,33225.00,0.00
0.00,28466.00,2.49,9.15,0.10,0.05,109759.00,3.22,253552.00,0.00,0.20,315954.00,60003.00,0.00
0.00,22859.00,7.88,9.46,1.18,0.03,-87878.00,4.31,367359.00,14303.00,0.73,139743.00,14190.00,234.00
0.00,-6381.00,20.50,10.54,0.72,-0.02,-51695.00,5.20,305550.00,4900.00,0.57,135580.00,5339.00,0.00
0.00,14355.00,3.19,9.64,0.73,0.02,-136642.00,5.66,386489.00,43604.00,0.08,205108.00,75851.00,1.00
0.00,22593.00,9.81,10.74,0.38,0.01,122745.00,7.72,1334167.00,42796.00,0.87,822501.00,73117.00,740.00
0.00,22425.00,10.20,10.37,0.39,0.01,112862.00,2.53,1084943.00,289343.00,-0.26,497480.00,179521.00,600.00
0.00,-19491.00,17.37,10.03,0.46,-0.03,-10020.00,4.40,577755.00,70157.00,0.00,268198.00,4845.00,0.00
0.00,12561.00,7.69,10.82,1.07,0.01,-2189.00,4.19,433099.00,0.00,0.94,163136.00,72075.00,0.00
0.00,8655.00,5.08,10.26,1.07,0.01,-78551.00,3.29,289044.00,72131.00,1.27,107139.00,134132.00,0.00
0.00,19434.00,14.98,11.31,0.42,0.01,-47961.00,4.38,1390515.00,322806.00,0.84,617309.00,187864.00,6413.00
0.00,26614.00,9.64,10.80,1.47,0.04,31965.00,7.77,488019.00,4449.00,0.15,149604.00,27053.00,1500.00
0.00,432575.00,4.28,14.37,0.37,0.02,-123459.00,8.85,15559100.00,3990444.00,1.82,3563657.00,1455605.00,155806.00
0.00,2105.00,3.80,10.83,0.05,0.00,10697.00,3.30,576690.00,186757.00,0.00,744.00,2815.00,130.00
0.00,4599.00,0.83,8.04,0.82,0.13,-227.00,4.00,10720.00,0.00,1.31,1001.00,8932.00,2000.00
0.00,3974.00,1.29,8.28,0.77,0.07,-21471.00,6.40,16089.00,729.00,0.71,3835.00,941.00,4027.00
0.00,4185.00,1.34,7.53,1.03,0.11,-3839.00,6.30,12302.00,0.00,0.28,4624.00,2951.00,0.00
0.00,4896.00,1.86,8.38,0.81,0.11,-4554.00,5.22,16220.00,267.00,-0.21,372.00,1308.00,866.00
0.00,4243.00,2.28,8.86,0.97,0.07,3149.00,5.02,24507.00,0.00,0.75,4324.00,3991.00,0.00
0.00,5574.00,7.87,12.93,0.28,0.00,312290.00,7.26,347013.00,250428.00,0.00,11494.00,17296.00,0.00
1.00,-1577.00,3.45,7.93,0.01,-0.01,-220.00,0.70,119644.00,340.00,0.00,271.00,6083.00,0.00
0.00,5409681.00,4.56,16.21,0.31,0.05,14297119.00,20.41,62607078.00,38025403.00,0.95,16314884.00,7607514.00,4088914.00
0.00,26468.00,7.65,11.37,0.84,0.02,223015.00,4.38,833631.00,25628.00,0.96,290367.00,170472.00,23000.00
0.00,122272.00,2.00,12.16,0.64,0.06,-362129.00,7.00,809011.00,195099.00,1.32,80501.00,241697.00,19117.00
1.00,-2197.00,2.51,10.64,0.03,-0.02,-6366.00,2.30,53601.00,24961.00,0.00,0.00,163.00,0.00
0.00,5978.00,5.03,9.86,0.16,0.00,-78585.00,3.16,1225262.00,358765.00,1.64,1493844.00,5792.00,624.00
0.00,1560.00,1.83,9.25,0.13,0.00,12541.00,5.07,162787.00,33788.00,1.05,114870.00,1033.00,0.00
0.00,3704.00,0.66,11.86,0.02,0.01,75910.00,9.16,88189.00,69217.00,0.00,11993.00,101507.00,0.00
0.00,19167.00,6.52,9.71,0.45,0.02,-36651.00,5.96,572808.00,387888.00,0.44,64889.00,18164.00,0.00
1.00,-316191.00,-64.11,15.07,0.83,-0.04,-416896.00,0.00,7337396.00,4223303.00,0.00,1414883.00,598375.00,839.00
0.00,11351.00,3.26,9.54,1.34,0.05,24236.00,11.53,108190.00,0.00,-0.29,21863.00,10043.00,0.00
0.00,9182.00,8.52,12.05,0.16,0.00,-201153.00,10.74,1341581.00,133563.00,0.00,590566.00,35101.00,14279.00
0.00,21699.00,2.23,8.62,0.84,0.08,-2159755.00,4.06,146708.00,10360.00,0.82,53549.00,1265.00,0.00
0.00,46045.00,1.64,12.36,0.00,0.09,119564.00,11.45,227492.00,48142.00,0.11,10182.00,6905.00,52200.00
0.00,66955.00,2.12,9.97,0.99,0.06,710489.00,3.65,395169.00,0.00,0.63,366691.00,28879.00,0.00
0.00,1091.00,7.46,10.32,0.29,0.01,-201855.00,6.22,164451.00,73678.00,0.00,108740.00,25.00,0.00
0.00,49261.00,0.33,11.09,0.18,0.06,-997477.00,8.84,85204.00,61070.00,0.00,282741.00,126038.00,4000.00
0.00,28219.00,21.37,13.12,0.76,0.01,1394325.00,7.37,1709294.00,640096.00,-0.17,509138.00,120667.00,0.00
0.00,8186.00,9.87,10.25,1.75,0.03,4740.00,8.87,193865.00,37463.00,-0.07,78003.00,9903.00,1068.00
0.00,2580.00,1.86,9.67,0.08,0.00,-254164.00,3.14,256282.00,121458.00,0.31,394468.00,384.00,0.00
0.00,2833.00,4.09,9.62,0.25,0.00,694542.00,2.38,516263.00,66491.00,1.03,461726.00,22011.00,6902.00
0.00,-2028.00,2.60,8.93,0.00,-0.08,-6612568.00,7.30,14224.00,1513.00,0.00,6531.00,4913.00,0.00
0.00,1721.00,6.15,9.62,0.29,0.00,283184.00,3.10,378328.00,197390.00,0.11,371023.00,8744.00,0.00
0.00,162508.00,7.38,15.21,0.09,0.01,7825421.00,13.92,6020812.00,3591099.00,0.73,435359.00,797249.00,152072.00
0.00,16622.00,4.56,10.37,1.17,0.05,-257088.00,6.86,157355.00,4332.00,0.29,78390.00,18400.00,2000.00
0.00,2115.00,11.78,11.48,0.49,0.00,-1193913.00,1.93,549849.00,217232.00,0.14,142118.00,44351.00,563.00
0.00,13666.00,5.70,10.83,1.00,0.03,-92885.00,3.61,233351.00,2399.00,0.00,117863.00,16304.00,0.00
0.00,393151.00,1.81,12.43,1.36,0.06,3458850.00,28.93,2083766.00,80871.00,0.00,248340.00,618518.00,1055500.00
0.00,2051.00,17.23,13.91,0.21,0.00,1275720.00,6.04,1515273.00,860667.00,0.08,168090.00,170635.00,0.00
0.00,138079.00,6.90,12.22,0.69,0.05,1753375.00,2.34,1713376.00,64786.00,0.94,720758.00,399752.00,15483.00
0.00,610.00,7.09,7.24,0.65,0.00,-56726.00,2.26,90371.00,3508.00,1.30,30909.00,6135.00,0.00
0.00,1612.00,1.94,8.02,0.48,0.01,123267.00,6.92,84402.00,989.00,-0.27,1072.00,14755.00,93400.00
0.00,61745.00,4.49,11.12,0.21,0.04,1024922.00,4.43,747389.00,328786.00,0.18,477758.00,239089.00,0.00
0.00,-3128.00,4.67,8.68,0.62,-0.03,-553490.00,5.42,78700.00,0.00,-0.31,51747.00,754.00,0.00
0.00,9131.00,5.32,9.44,0.88,0.03,-169930.00,3.53,211748.00,0.00,-0.28,165527.00,14221.00,0.00
0.00,56410.00,1.86,12.61,0.16,0.01,4588310.00,5.35,2213151.00,700701.00,1.14,1972122.00,39735.00,0.00
0.00,2164.00,6.09,7.83,1.13,0.01,10925.00,6.20,159530.00,7483.00,0.39,77213.00,22518.00,0.00
0.00,-6294.00,6.74,10.72,0.57,-0.03,-596089.00,8.36,194971.00,86991.00,0.00,62965.00,8941.00,0.00
0.00,2204.00,1.28,11.40,0.59,0.01,240326.00,1.91,114025.00,101.00,0.18,0.00,3392.00,119.00
0.00,-7935.00,2.41,9.40,0.08,-0.03,91991.00,3.33,121515.00,60401.00,0.42,123399.00,3848.00,0.00
0.00,120486.00,1.91,9.41,0.27,0.07,567491.00,4.09,604600.00,73374.00,0.85,432787.00,72886.00,0.00
0.00,326537.00,0.86,9.96,0.24,0.23,-1084336.00,12.75,312476.00,89379.00,-0.29,150415.00,497384.00,94001.00
0.00,137050.00,1.33,12.50,0.83,0.05,-438005.00,8.46,836581.00,127450.00,0.84,92083.00,12942.00,349963.00
0.00,3398.00,-2.89,9.09,1.48,0.02,-1429780.00,22.80,299853.00,0.00,1.03,19065.00,28221.00,0.00
0.00,16364.00,0.22,12.61,0.10,0.03,314623.00,7.48,42012.00,36067.00,-0.42,45.00,5677.00,6101.00
0.00,4468.00,1.06,8.03,0.35,0.01,4566.00,3.84,81952.00,976.00,0.26,7298.00,7073.00,38266.00
0.00,43730.00,7.93,12.98,0.73,0.01,4690710.00,2.99,3769725.00,90567.00,0.99,212492.00,755407.00,44191.00
0.00,33265.00,2.47,10.75,0.21,0.02,972582.00,5.02,694014.00,182504.00,0.54,940491.00,14562.00,1530.00
0.00,182125.00,3.94,11.48,0.42,0.06,1527272.00,4.86,1479149.00,2721.00,0.95,1121823.00,294241.00,85251.00
0.00,104825.00,1.08,7.89,0.76,0.13,540254.00,4.97,206822.00,0.00,0.79,336048.00,94626.00,0.00
0.00,30079.00,4.57,8.84,0.14,0.01,-2190676.00,6.70,2184178.00,645022.00,0.95,611294.00,20615.00,300205.00
0.00,39507.00,4.24,13.71,0.18,0.04,971171.00,4.31,674922.00,592070.00,0.03,2175.00,7669.00,8000.00
0.00,10116.00,9.61,9.47,0.66,0.01,-24928.00,3.62,769007.00,0.00,0.16,547603.00,41159.00,4500.00
0.00,20742.00,6.26,8.94,0.54,0.02,-3496400.00,2.76,501134.00,41347.00,0.81,382683.00,46795.00,4423.00
0.00,13536.00,5.49,10.20,0.34,0.01,-5485115.00,0.00,658939.00,32164.00,0.00,470954.00,8174.00,0.00
0.00,15280.00,10.84,15.03,0.37,0.00,4549609.00,4.70,3996612.00,2824042.00,2.12,119393.00,298806.00,38930.00
0.00,2429.00,2.28,10.31,0.07,0.00,-938412.00,4.02,282033.00,0.00,2.88,313692.00,8884.00,66591.00
0.00,1016.00,16.80,12.79,0.04,0.00,206846.00,0.00,517947.00,419286.00,0.00,50888.00,11052.00,60943.00
0.00,-13112.00,0.10,5.86,0.11,-0.04,-326931.00,3.19,16230.00,0.00,0.93,0.00,1382.00,300.00
0.00,28420.00,8.69,11.51,0.13,0.08,292632.00,2.77,275958.00,264454.00,-0.29,14216.00,5210.00,103304.00
0.00,185631.00,1.20,13.37,0.13,0.03,3946245.00,5.02,1800157.00,593976.00,1.68,2606302.00,45583.00,0.00
0.00,54978.00,1.01,12.38,0.00,0.01,10090342.00,6.60,3606513.00,1454282.00,1.55,3361871.00,60108.00,0.00
0.00,-279203.00,1.14,10.98,0.09,-0.13,1991507.00,5.79,837896.00,170988.00,1.20,1669990.00,2600.00,0.00
